arm,task,density,condition,matched,delta_vs_filler,delta_vs_none
qwen3-1.7b-think,connected_nodes,0.1,components,1,-0.010000000000000009,0.019999999999999907
qwen3-1.7b-think,connected_nodes,0.1,all,0,0.050000000000000044,0.07999999999999996
qwen3-1.7b-think,connected_nodes,0.2,filler,0,0.0,0.010000000000000009
qwen3-1.7b-think,connected_nodes,0.2,degree,0,-0.04999999999999993,-0.039999999999999925
qwen3-1.7b-think,connected_nodes,0.2,clustering,0,-0.010000000000000009,0.0
qwen3-1.7b-think,connected_nodes,0.2,rwse,0,-0.08999999999999997,-0.07999999999999996
qwen3-1.7b-think,connected_nodes,0.2,components,1,-0.030000000000000027,-0.020000000000000018
qwen3-1.7b-think,connected_nodes,0.2,all,0,-0.030000000000000027,-0.020000000000000018
qwen3-1.7b-think,connected_nodes,0.35,filler,0,0.0,0.039999999999999925
qwen3-1.7b-think,connected_nodes,0.35,degree,0,0.09000000000000008,0.13
qwen3-1.7b-think,connected_nodes,0.35,clustering,0,-0.05999999999999994,-0.020000000000000018
qwen3-1.7b-think,connected_nodes,0.35,rwse,0,0.0,0.039999999999999925
qwen3-1.7b-think,connected_nodes,0.35,components,1,-0.010000000000000009,0.029999999999999916
qwen3-1.7b-think,connected_nodes,0.35,all,0,0.06000000000000005,0.09999999999999998
qwen3-1.7b-think,connected_nodes,0.5,filler,0,0.0,0.020000000000000018
qwen3-1.7b-think,connected_nodes,0.5,degree,0,0.14,0.16000000000000003
qwen3-1.7b-think,connected_nodes,0.5,clustering,0,0.06000000000000005,0.08000000000000007
qwen3-1.7b-think,connected_nodes,0.5,rwse,0,-0.030000000000000027,-0.010000000000000009
qwen3-1.7b-think,connected_nodes,0.5,components,1,0.06000000000000005,0.08000000000000007
qwen3-1.7b-think,connected_nodes,0.5,all,0,0.07000000000000006,0.09000000000000008
qwen3-1.7b-think,edge_count,0.1,filler,0,0.0,0.04999999999999993
qwen3-1.7b-think,edge_count,0.1,degree,1,-0.48,-0.43000000000000005
qwen3-1.7b-think,edge_count,0.1,clustering,0,-0.07999999999999996,-0.030000000000000027
qwen3-1.7b-think,edge_count,0.1,rwse,0,-0.16999999999999993,-0.12
qwen3-1.7b-think,edge_count,0.1,components,0,-0.13,-0.08000000000000007
