arm,task,density,condition,n,baseline,delta,acc,trunc_a,trunc_b,flagged,bar,bar_none,carries,p,q
qwen3-1.7b-think,edge_existence,0.5,degree,100,1.0,-2.0000000000000018,0.98,0.0,0.01,False,0.7457142857142857,0.7352380952380952,False,0.5,1.0
qwen3-1.7b-think,edge_existence,0.5,all,100,1.0,0.0,1.0,0.0,0.0,False,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-1.7b-think,edge_existence,0.65,components,100,0.99,0.0,0.99,0.0,0.0,False,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-1.7b-think,edge_existence,0.65,clustering,100,0.99,0.0,0.99,0.0,0.0,False,0.7266666666666667,0.7352380952380952,False,1.0,1.0
qwen3-1.7b-think,edge_existence,0.65,rwse,100,0.99,1.0000000000000009,1.0,0.0,0.0,False,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-1.7b-think,edge_existence,0.65,degree,100,0.99,1.0000000000000009,1.0,0.0,0.0,False,0.7457142857142857,0.7352380952380952,False,1.0,1.0
qwen3-1.7b-think,edge_existence,0.65,all,100,0.99,-2.0000000000000018,0.97,0.0,0.0,False,0.7409523809523809,0.7352380952380952,False,0.625,1.0
qwen3-1.7b-think,edge_existence,0.75,components,100,0.98,0.0,0.98,0.0,0.0,False,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-1.7b-think,edge_existence,0.75,clustering,100,0.98,2.0000000000000018,1.0,0.0,0.0,False,0.7266666666666667,0.7352380952380952,False,0.5,1.0
qwen3-1.7b-think,edge_existence,0.75,rwse,100,0.98,1.0000000000000009,0.99,0.0,0.0,False,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-1.7b-think,edge_existence,0.75,degree,100,0.98,0.0,0.98,0.0,0.0,False,0.7457142857142857,0.7352380952380952,False,1.0,1.0
qwen3-1.7b-think,edge_existence,0.75,all,100,0.98,1.0000000000000009,0.99,0.0,0.0,False,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-1.7b-think,edge_existence,0.85,components,100,1.0,0.0,1.0,0.0,0.0,False,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-1.7b-think,edge_existence,0.85,clustering,100,1.0,-3.0000000000000027,0.97,0.0,0.0,False,0.7266666666666667,0.7352380952380952,False,0.25,1.0
qwen3-1.7b-think,edge_existence,0.85,rwse,100,1.0,-1.0000000000000009,0.99,0.0,0.0,False,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-1.7b-think,edge_existence,0.85,degree,100,1.0,-3.0000000000000027,0.97,0.0,0.0,False,0.7457142857142857,0.7352380952380952,False,0.25,1.0
qwen3-1.7b-think,edge_existence,0.85,all,100,1.0,-1.0000000000000009,0.99,0.0,0.0,False,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-1.7b-think,node_degree,0.1,components,100,0.9,2.0000000000000018,0.92,0.03,0.02,False,0.1442857142857143,0.1442857142857143,False,0.6875,0.858189263220491
qwen3-1.7b-think,node_degree,0.1,clustering,100,0.9,3.9999999999999925,0.94,0.03,0.01,False,0.1442857142857143,0.1442857142857143,False,0.3876953125,0.5653889973958334
qwen3-1.7b-think,node_degree,0.1,rwse,100,0.9,5.999999999999995,0.96,0.03,0.0,False,0.21047619047619048,0.1442857142857143,False,0.109375,0.2392578125
qwen3-1.7b-think,node_degree,0.1,degree,100,0.9,7.9999999999999964,0.98,0.03,0.0,False,1.0,0.1442857142857143,True,0.021484375,0.08295945864665555
qwen3-1.7b-think,node_degree,0.1,all,100,0.9,7.9999999999999964,0.98,0.03,0.0,False,1.0,0.1442857142857143,True,0.0078125,0.0341796875
qwen3-1.7b-think,node_degree,0.2,components,100,0.95,-5.999999999999995,0.89,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,0.0703125,0.17578125
qwen3-1.7b-think,node_degree,0.2,clustering,100,0.95,2.0000000000000018,0.97,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,0.625,0.8101851851851852
qwen3-1.7b-think,node_degree,0.2,rwse,100,0.95,-3.9999999999999925,0.91,0.0,0.02,False,0.21047619047619048,0.1442857142857143,False,0.34375,0.546875
qwen3-1.7b-think,node_degree,0.2,degree,100,0.95,-2.9999999999999916,0.92,0.0,0.02,False,1.0,0.1442857142857143,True,0.5078125,0.68359375
qwen3-1.7b-think,node_degree,0.2,all,100,0.95,1.0000000000000009,0.96,0.0,0.01,False,1.0,0.1442857142857143,True,1.0,1.0
qwen3-1.7b-think,node_degree,0.35,components,100,0.6,2.0000000000000018,0.62,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,0.79052734375,0.9222819010416666
qwen3-1.7b-think,node_degree,0.35,clustering,100,0.6,1.0000000000000009,0.61,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-1.7b-think,node_degree,0.35,rwse,100,0.6,5.000000000000004,0.65,0.0,0.0,False,0.21047619047619048,0.1442857142857143,False,0.45825831964612007,0.6415616475045681
qwen3-1.7b-think,node_degree,0.35,degree,100,0.6,17.000000000000004,0.77,0.0,0.08,False,1.0,0.1442857142857143,True,0.003326892852783203,0.016634464263916016
qwen3-1.7b-think,node_degree,0.35,all,100,0.6,21.999999999999996,0.82,0.0,0.0,False,1.0,0.1442857142857143,True,0.00031255115754902363,0.0027348226285539567
qwen3-1.7b-think,node_degree,0.5,components,100,0.6,-2.0000000000000018,0.58,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,0.8238029479980469,0.93010010257844
qwen3-1.7b-think,node_degree,0.5,clustering,100,0.6,-1.0000000000000009,0.59,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-1.7b-think,node_degree,0.5,rwse,100,0.6,3.0000000000000027,0.63,0.0,0.01,False,0.21047619047619048,0.1442857142857143,False,0.711071103811264,0.858189263220491
qwen3-1.7b-think,node_degree,0.5,degree,100,0.6,13.0,0.73,0.0,0.11,False,1.0,0.1442857142857143,True,0.05325191409792751,0.1553180827856219
qwen3-1.7b-think,node_degree,0.5,all,100,0.6,18.000000000000004,0.78,0.0,0.0,False,1.0,0.1442857142857143,True,0.0029350556433200836,0.016634464263916016
qwen3-1.7b-think,node_degree,0.65,components,100,0.52,-7.000000000000001,0.45,0.0,0.01,False,0.1442857142857143,0.1442857142857143,False,0.1670684814453125,0.3411824285932299
qwen3-1.7b-think,node_degree,0.65,clustering,100,0.52,-13.0,0.39,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,0.05958388801809633,0.1604181600487209
qwen3-1.7b-think,node_degree,0.65,rwse,100,0.52,-9.000000000000002,0.43,0.0,0.0,False,0.21047619047619048,0.1442857142857143,False,0.17546524899080396,0.3411824285932299
qwen3-1.7b-think,node_degree,0.65,degree,100,0.52,15.000000000000002,0.67,0.0,0.14,False,1.0,0.1442857142857143,True,0.023702702470473014,0.08295945864665555
qwen3-1.7b-think,node_degree,0.65,all,100,0.52,29.999999999999993,0.82,0.0,0.0,False,1.0,0.1442857142857143,True,1.5221826110689562e-05,0.00026638195693706734
qwen3-1.7b-think,node_degree,0.75,components,100,0.45,-7.000000000000001,0.38,0.04,0.02,False,0.1442857142857143,0.1442857142857143,False,0.18924713134765625,0.348613136693051
qwen3-1.7b-think,node_degree,0.75,clustering,100,0.45,-7.000000000000001,0.38,0.04,0.01,False,0.1442857142857143,0.1442857142857143,False,0.28104151505976915,0.491822651354596
qwen3-1.7b-think,node_degree,0.75,rwse,100,0.45,-6.0,0.39,0.04,0.0,False,0.21047619047619048,0.1442857142857143,False,0.37708558747544885,0.5653889973958334
qwen3-1.7b-think,node_degree,0.75,degree,100,0.45,22.000000000000004,0.67,0.04,0.12,False,1.0,0.1442857142857143,True,0.00019512558355927467,0.0022764651415248713
qwen3-1.7b-think,node_degree,0.75,all,100,0.45,22.000000000000004,0.67,0.04,0.04,False,1.0,0.1442857142857143,True,0.0012600338162656044,0.00882023671385923
qwen3-1.7b-think,node_degree,0.85,components,100,0.42,9.000000000000002,0.51,0.01,0.03,False,0.1442857142857143,0.1442857142857143,False,0.0783538818359375,0.18282572428385416
qwen3-1.7b-think,node_degree,0.85,clustering,100,0.42,-7.000000000000001,0.35,0.01,0.0,False,0.1442857142857143,0.1442857142857143,False,0.3240086000878364,0.5400143334797273
qwen3-1.7b-think,node_degree,0.85,rwse,100,0.42,2.0000000000000018,0.44,0.01,0.01,False,0.21047619047619048,0.1442857142857143,False,0.8679394004284404,0.9493087192186067
qwen3-1.7b-think,node_degree,0.85,degree,100,0.42,40.0,0.82,0.01,0.06,False,1.0,0.1442857142857143,True,4.209852022540872e-09,1.4734482078893052e-07
qwen3-1.7b-think,node_degree,0.85,all,100,0.42,15.999999999999998,0.58,0.01,0.01,False,1.0,0.1442857142857143,True,0.032839137564268484,0.1044881649772179
qwen3-4b,connected_nodes,0.1,components,100,0.93,6.999999999999995,1.0,0.0,0.0,False,0.0,0.0,False,0.015625,0.07161458333333333
qwen3-4b,connected_nodes,0.1,clustering,100,0.93,-8.000000000000007,0.85,0.0,0.0,False,0.0,0.0,False,0.021484375,0.07161458333333333
qwen3-4b,connected_nodes,0.1,rwse,100,0.93,-10.000000000000009,0.83,0.0,0.0,False,0.0014285714285714286,0.0,False,0.0308837890625,0.087890625
qwen3-4b,connected_nodes,0.1,degree,100,0.93,-7.000000000000006,0.86,0.0,0.0,False,0.0014285714285714286,0.0,False,0.0654296875,0.130859375
qwen3-4b,connected_nodes,0.1,all,100,0.93,-11.00000000000001,0.82,0.0,0.0,False,0.008095238095238096,0.0,False,0.012725830078125,0.07161458333333333
qwen3-4b,connected_nodes,0.2,components,100,0.88,10.999999999999998,0.99,0.0,0.0,False,0.0,0.0,False,0.00341796875,0.068359375
qwen3-4b,connected_nodes,0.2,clustering,100,0.88,8.999999999999996,0.97,0.0,0.0,False,0.0,0.0,False,0.03515625,0.087890625
qwen3-4b,connected_nodes,0.2,rwse,100,0.88,-5.000000000000004,0.83,0.0,0.0,False,0.0014285714285714286,0.0,False,0.359283447265625,0.5527437650240384
qwen3-4b,connected_nodes,0.2,degree,100,0.88,2.0000000000000018,0.9,0.0,0.0,False,0.0014285714285714286,0.0,False,0.803619384765625,0.8755914788497122
qwen3-4b,connected_nodes,0.2,all,100,0.88,0.0,0.88,0.0,0.0,False,0.008095238095238096,0.0,False,1.0,1.0
qwen3-4b,connected_nodes,0.35,components,100,0.84,9.999999999999998,0.94,0.0,0.0,False,0.0,0.0,False,0.012939453125,0.07161458333333333
qwen3-4b,connected_nodes,0.35,clustering,100,0.84,5.000000000000004,0.89,0.0,0.0,False,0.0,0.0,False,0.3017578125,0.5029296875
qwen3-4b,connected_nodes,0.35,rwse,100,0.84,5.000000000000004,0.89,0.0,0.0,False,0.0014285714285714286,0.0,False,0.3017578125,0.5029296875
qwen3-4b,connected_nodes,0.35,degree,100,0.84,-3.9999999999999925,0.8,0.0,0.0,False,0.0014285714285714286,0.0,False,0.480682373046875,0.6866891043526786
qwen3-4b,connected_nodes,0.35,all,100,0.84,3.0000000000000027,0.87,0.0,0.0,False,0.008095238095238096,0.0,False,0.629058837890625,0.8248329863828772
qwen3-4b,connected_nodes,0.5,components,100,0.79,8.999999999999996,0.88,0.0,0.0,False,0.0,0.0,False,0.049041748046875,0.1089816623263889
qwen3-4b,connected_nodes,0.5,clustering,100,0.79,-2.0000000000000018,0.77,0.0,0.0,False,0.0,0.0,False,0.8318119049072266,0.8755914788497122
qwen3-4b,connected_nodes,0.5,rwse,100,0.79,9.999999999999998,0.89,0.0,0.0,False,0.0014285714285714286,0.0,False,0.021270751953125,0.07161458333333333
qwen3-4b,connected_nodes,0.5,degree,100,0.79,-3.0000000000000027,0.76,0.0,0.0,False,0.0014285714285714286,0.0,False,0.7011080384254456,0.8248329863828772
qwen3-4b,connected_nodes,0.5,all,100,0.79,-3.0000000000000027,0.76,0.0,0.0,False,0.008095238095238096,0.0,False,0.6776394844055176,0.8248329863828772
qwen3-4b,edge_count,0.1,components,100,0.05,-5.0,0.0,0.0,0.0,False,0.03047619047619048,0.03047619047619048,False,0.0625,0.15625
qwen3-4b,edge_count,0.1,clustering,100,0.05,-5.0,0.0,0.0,0.01,False,0.10428571428571429,0.03047619047619048,False,0.0625,0.15625
qwen3-4b,edge_count,0.1,rwse,100,0.05,-4.0,0.01,0.0,0.02,False,0.03047619047619048,0.03047619047619048,False,0.21875,0.4861111111111111
qwen3-4b,edge_count,0.1,degree,100,0.05,22.000000000000004,0.27,0.0,0.03,False,1.0,0.03047619047619048,True,1.049041748046875e-05,5.245208740234375e-05
qwen3-4b,edge_count,0.1,all,100,0.05,-2.0000000000000004,0.03,0.0,0.0,False,1.0,0.03047619047619048,True,0.6875,1.0
qwen3-4b,edge_count,0.2,components,100,0.02,-1.0,0.01,0.0,0.0,False,0.03047619047619048,0.03047619047619048,False,1.0,1.0
qwen3-4b,edge_count,0.2,clustering,100,0.02,-1.0,0.01,0.0,0.0,False,0.10428571428571429,0.03047619047619048,False,1.0,1.0
qwen3-4b,edge_count,0.2,rwse,100,0.02,-1.0,0.01,0.0,0.0,False,0.03047619047619048,0.03047619047619048,False,1.0,1.0
qwen3-4b,edge_count,0.2,degree,100,0.02,30.0,0.32,0.0,0.01,False,1.0,0.03047619047619048,True,6.938353180885315e-08,6.938353180885315e-07
qwen3-4b,edge_count,0.2,all,100,0.02,0.9999999999999999,0.03,0.0,0.0,False,1.0,0.03047619047619048,True,1.0,1.0
qwen3-4b,edge_count,0.35,components,100,0.01,1.0,0.02,0.0,0.01,False,0.03047619047619048,0.03047619047619048,False,1.0,1.0
qwen3-4b,edge_count,0.35,clustering,100,0.01,1.0,0.02,0.0,0.0,False,0.10428571428571429,0.03047619047619048,False,1.0,1.0
qwen3-4b,edge_count,0.35,rwse,100,0.01,-1.0,0.0,0.0,0.0,False,0.03047619047619048,0.03047619047619048,False,1.0,1.0
qwen3-4b,edge_count,0.35,degree,100,0.01,24.0,0.25,0.0,0.01,False,1.0,0.03047619047619048,True,8.046627044677734e-07,5.364418029785156e-06
qwen3-4b,edge_count,0.35,all,100,0.01,7.000000000000001,0.08,0.0,0.01,False,1.0,0.03047619047619048,True,0.0390625,0.13020833333333334
qwen3-4b,edge_count,0.5,components,100,0.0,0.0,0.0,0.0,0.02,False,0.03047619047619048,0.03047619047619048,False,1.0,1.0
qwen3-4b,edge_count,0.5,clustering,100,0.0,0.0,0.0,0.0,0.0,False,0.10428571428571429,0.03047619047619048,False,1.0,1.0
qwen3-4b,edge_count,0.5,rwse,100,0.0,0.0,0.0,0.0,0.0,False,0.03047619047619048,0.03047619047619048,False,1.0,1.0
qwen3-4b,edge_count,0.5,degree,100,0.0,33.0,0.33,0.0,0.02,False,1.0,0.03047619047619048,True,2.3283064365386963e-10,4.6566128730773926e-09
qwen3-4b,edge_count,0.5,all,100,0.0,9.0,0.09,0.0,0.02,False,1.0,0.03047619047619048,True,0.00390625,0.015625
qwen3-4b,edge_existence,0.1,components,100,0.96,3.0000000000000027,0.99,0.0,0.0,False,0.7352380952380952,0.7352380952380952,False,0.25,0.4861111111111111
qwen3-4b,edge_existence,0.1,clustering,100,0.96,1.0000000000000009,0.97,0.0,0.0,False,0.7266666666666667,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.1,rwse,100,0.96,0.0,0.96,0.0,0.0,False,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.1,degree,100,0.96,3.0000000000000027,0.99,0.0,0.0,False,0.7457142857142857,0.7352380952380952,False,0.25,0.4861111111111111
qwen3-4b,edge_existence,0.1,all,100,0.96,-1.0000000000000009,0.95,0.0,0.01,False,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.2,components,100,0.93,0.9999999999999898,0.94,0.0,0.0,False,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.2,clustering,100,0.93,4.999999999999993,0.98,0.0,0.0,False,0.7266666666666667,0.7352380952380952,False,0.125,0.3125
qwen3-4b,edge_existence,0.2,rwse,100,0.93,-4.0000000000000036,0.89,0.0,0.0,False,0.5538095238095239,0.7352380952380952,False,0.4239501953125,0.6744662198153409
qwen3-4b,edge_existence,0.2,degree,100,0.93,-2.0000000000000018,0.91,0.0,0.01,False,0.7457142857142857,0.7352380952380952,False,0.75390625,1.0
qwen3-4b,edge_existence,0.2,all,100,0.93,-9.000000000000007,0.84,0.0,0.0,False,0.7409523809523809,0.7352380952380952,False,0.03515625,0.15001085069444445
qwen3-4b,edge_existence,0.35,components,100,0.83,-7.9999999999999964,0.75,0.0,0.0,False,0.7352380952380952,0.7352380952380952,False,0.09625244140625,0.2591411884014423
qwen3-4b,edge_existence,0.35,clustering,100,0.83,6.000000000000005,0.89,0.0,0.0,False,0.7266666666666667,0.7352380952380952,False,0.237884521484375,0.4861111111111111
qwen3-4b,edge_existence,0.35,rwse,100,0.83,-13.0,0.7,0.0,0.0,False,0.5538095238095239,0.7352380952380952,False,0.0191572904586792,0.13102213541666666
qwen3-4b,edge_existence,0.35,degree,100,0.83,-3.9999999999999925,0.79,0.0,0.0,False,0.7457142857142857,0.7352380952380952,False,0.454498291015625,0.6916278341542119
qwen3-4b,edge_existence,0.35,all,100,0.83,-13.0,0.7,0.0,0.0,False,0.7409523809523809,0.7352380952380952,False,0.0191572904586792,0.13102213541666666
qwen3-4b,edge_existence,0.5,components,100,0.9,-7.000000000000006,0.83,0.0,0.0,False,0.7352380952380952,0.7352380952380952,False,0.09228515625,0.2591411884014423
qwen3-4b,edge_existence,0.5,clustering,100,0.9,3.9999999999999925,0.94,0.0,0.0,False,0.7266666666666667,0.7352380952380952,False,0.3876953125,0.6461588541666666
qwen3-4b,edge_existence,0.5,rwse,100,0.9,-23.0,0.67,0.0,0.0,False,0.5538095238095239,0.7352380952380952,False,2.384185791015625e-07,8.344650268554688e-06
qwen3-4b,edge_existence,0.5,degree,100,0.9,-16.000000000000004,0.74,0.0,0.01,False,0.7457142857142857,0.7352380952380952,False,0.0004024505615234375,0.0046952565511067705
qwen3-4b,edge_existence,0.5,all,100,0.9,-17.000000000000004,0.73,0.0,0.0,False,0.7409523809523809,0.7352380952380952,False,0.00022125244140625,0.003871917724609375
qwen3-4b,edge_existence,0.65,components,100,0.87,-7.9999999999999964,0.79,0.0,0.0,False,0.7352380952380952,0.7352380952380952,False,0.03857421875,0.15001085069444445
qwen3-4b,edge_existence,0.65,clustering,100,0.87,7.9999999999999964,0.95,0.0,0.0,False,0.7266666666666667,0.7352380952380952,False,0.057373046875,0.2008056640625
qwen3-4b,edge_existence,0.65,rwse,100,0.87,3.0000000000000027,0.9,0.0,0.0,False,0.5538095238095239,0.7352380952380952,False,0.60723876953125,0.8855565388997396
qwen3-4b,edge_existence,0.65,degree,100,0.87,-5.999999999999995,0.81,0.0,0.01,False,0.7457142857142857,0.7352380952380952,False,0.14599609375,0.3406575520833333
qwen3-4b,edge_existence,0.65,all,100,0.87,1.0000000000000009,0.88,0.0,0.0,False,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.75,components,100,0.87,1.0000000000000009,0.88,0.0,0.01,False,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.75,clustering,100,0.87,8.999999999999996,0.96,0.0,0.0,False,0.7266666666666667,0.7352380952380952,False,0.0224609375,0.13102213541666666
qwen3-4b,edge_existence,0.75,rwse,100,0.87,1.0000000000000009,0.88,0.0,0.0,False,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.75,degree,100,0.87,0.0,0.87,0.0,0.0,False,0.7457142857142857,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.75,all,100,0.87,-2.0000000000000018,0.85,0.0,0.01,False,0.7409523809523809,0.7352380952380952,False,0.7265625,1.0
qwen3-4b,edge_existence,0.85,components,100,0.96,-2.9999999999999916,0.93,0.0,0.0,False,0.7352380952380952,0.7352380952380952,False,0.375,0.6461588541666666
qwen3-4b,edge_existence,0.85,clustering,100,0.96,-1.0000000000000009,0.95,0.0,0.0,False,0.7266666666666667,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.85,rwse,100,0.96,-5.999999999999995,0.9,0.0,0.0,False,0.5538095238095239,0.7352380952380952,False,0.0703125,0.2237215909090909
qwen3-4b,edge_existence,0.85,degree,100,0.96,-3.9999999999999925,0.92,0.0,0.0,False,0.7457142857142857,0.7352380952380952,False,0.2890625,0.532483552631579
qwen3-4b,edge_existence,0.85,all,100,0.96,-5.999999999999995,0.9,0.0,0.0,False,0.7409523809523809,0.7352380952380952,False,0.03125,0.15001085069444445
qwen3-4b,node_degree,0.1,components,100,1.0,0.0,1.0,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b,node_degree,0.1,clustering,100,1.0,0.0,1.0,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b,node_degree,0.1,rwse,100,1.0,0.0,1.0,0.0,0.0,False,0.21047619047619048,0.1442857142857143,False,1.0,1.0
qwen3-4b,node_degree,0.1,degree,100,1.0,-6.000000000000005,0.94,0.0,0.0,False,1.0,0.1442857142857143,True,0.03125,0.09943181818181818
qwen3-4b,node_degree,0.1,all,100,1.0,-6.999999999999995,0.93,0.0,0.0,False,1.0,0.1442857142857143,True,0.015625,0.0546875
qwen3-4b,node_degree,0.2,components,100,0.99,0.0,0.99,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b,node_degree,0.2,clustering,100,0.99,1.0000000000000009,1.0,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b,node_degree,0.2,rwse,100,0.99,-2.0000000000000018,0.97,0.0,0.0,False,0.21047619047619048,0.1442857142857143,False,0.625,0.875
qwen3-4b,node_degree,0.2,degree,100,0.99,-1.0000000000000009,0.98,0.0,0.0,False,1.0,0.1442857142857143,True,1.0,1.0
qwen3-4b,node_degree,0.2,all,100,0.99,-3.0000000000000027,0.96,0.0,0.0,False,1.0,0.1442857142857143,True,0.375,0.5958039425920857
qwen3-4b,node_degree,0.35,components,100,0.99,0.0,0.99,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b,node_degree,0.35,clustering,100,0.99,0.0,0.99,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b,node_degree,0.35,rwse,100,0.99,-3.0000000000000027,0.96,0.0,0.0,False,0.21047619047619048,0.1442857142857143,False,0.25,0.4861111111111111
qwen3-4b,node_degree,0.35,degree,100,0.99,-6.999999999999995,0.92,0.0,0.0,False,1.0,0.1442857142857143,True,0.0390625,0.10516826923076923
qwen3-4b,node_degree,0.35,all,100,0.99,-6.999999999999995,0.92,0.0,0.0,False,1.0,0.1442857142857143,True,0.015625,0.0546875
qwen3-4b,node_degree,0.5,components,100,0.99,1.0000000000000009,1.0,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b,node_degree,0.5,clustering,100,0.99,-3.0000000000000027,0.96,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,0.375,0.5958039425920857
qwen3-4b,node_degree,0.5,rwse,100,0.99,-4.0000000000000036,0.95,0.0,0.0,False,0.21047619047619048,0.1442857142857143,False,0.21875,0.45036764705882354
qwen3-4b,node_degree,0.5,degree,100,0.99,-12.0,0.87,0.0,0.0,False,1.0,0.1442857142857143,True,0.0018310546875,0.0128173828125
qwen3-4b,node_degree,0.5,all,100,0.99,-15.000000000000002,0.84,0.0,0.0,False,1.0,0.1442857142857143,True,0.000274658203125,0.0048065185546875
qwen3-4b,node_degree,0.65,components,100,0.82,-7.9999999999999964,0.74,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,0.0078125,0.0341796875
qwen3-4b,node_degree,0.65,clustering,100,0.82,7.000000000000006,0.89,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,0.0390625,0.10516826923076923
qwen3-4b,node_degree,0.65,rwse,100,0.82,0.0,0.82,0.0,0.0,False,0.21047619047619048,0.1442857142857143,False,1.0,1.0
qwen3-4b,node_degree,0.65,degree,100,0.82,-5.999999999999995,0.76,0.0,0.0,False,1.0,0.1442857142857143,True,0.39152830513194203,0.5958039425920857
qwen3-4b,node_degree,0.65,all,100,0.82,-36.99999999999999,0.45,0.0,0.0,False,1.0,0.1442857142857143,True,2.4579776436439715e-08,8.6029217527539e-07
qwen3-4b,node_degree,0.75,components,100,0.5,-3.9999999999999982,0.46,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,0.454498291015625,0.6628100077311198
qwen3-4b,node_degree,0.75,clustering,100,0.5,8.999999999999996,0.59,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,0.0783538818359375,0.17139911651611328
qwen3-4b,node_degree,0.75,rwse,100,0.5,13.0,0.63,0.0,0.0,False,0.21047619047619048,0.1442857142857143,False,0.007197380065917969,0.0341796875
qwen3-4b,node_degree,0.75,degree,100,0.5,6.999999999999995,0.57,0.0,0.0,False,1.0,0.1442857142857143,True,0.3712980344710104,0.5958039425920857
qwen3-4b,node_degree,0.75,all,100,0.5,-19.0,0.31,0.0,0.0,False,1.0,0.1442857142857143,True,0.00660882284228137,0.0341796875
qwen3-4b,node_degree,0.85,components,100,0.33,8.999999999999996,0.42,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,0.0783538818359375,0.17139911651611328
qwen3-4b,node_degree,0.85,clustering,100,0.33,18.0,0.51,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,0.0009122341871261597,0.007982049137353897
qwen3-4b,node_degree,0.85,rwse,100,0.33,9.999999999999998,0.43,0.0,0.0,False,0.21047619047619048,0.1442857142857143,False,0.07551869750022888,0.17139911651611328
qwen3-4b,node_degree,0.85,degree,100,0.33,26.999999999999996,0.6,0.0,0.0,False,1.0,0.1442857142857143,True,0.00046000500864878946,0.005366725100902543
qwen3-4b,node_degree,0.85,all,100,0.33,-8.000000000000002,0.25,0.0,0.0,False,1.0,0.1442857142857143,True,0.26818725105476915,0.4940291466798379
qwen3-4b-think,connected_nodes,0.1,components,100,0.95,-1.9999999999999907,0.93,0.03,0.06,False,0.0,0.0,False,0.625,1.0
qwen3-4b-think,connected_nodes,0.1,clustering,100,0.95,-4.999999999999993,0.9,0.03,0.1,False,0.0,0.0,False,0.125,1.0
qwen3-4b-think,connected_nodes,0.1,rwse,100,0.95,1.0000000000000009,0.96,0.03,0.04,False,0.0014285714285714286,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.1,degree,100,0.95,-1.0000000000000009,0.94,0.03,0.06,False,0.0014285714285714286,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.1,all,100,0.95,-5.999999999999995,0.89,0.03,0.09,False,0.008095238095238096,0.0,False,0.0703125,1.0
qwen3-4b-think,connected_nodes,0.2,components,100,0.94,0.0,0.94,0.05,0.06,False,0.0,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.2,clustering,100,0.94,-1.9999999999999907,0.92,0.05,0.07,False,0.0,0.0,False,0.75390625,1.0
qwen3-4b-think,connected_nodes,0.2,rwse,100,0.94,-1.9999999999999907,0.92,0.05,0.08,False,0.0014285714285714286,0.0,False,0.6875,1.0
qwen3-4b-think,connected_nodes,0.2,degree,100,0.94,1.0000000000000009,0.95,0.05,0.03,False,0.0014285714285714286,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.2,all,100,0.94,-2.9999999999999916,0.91,0.05,0.07,False,0.008095238095238096,0.0,False,0.5078125,1.0
