arm,task,density,condition,n,acc,acc_lo,acc_hi,f1,hit_cap_rate,parsed_rate,constant_gold,vs_none_delta,vs_none_fixed,vs_none_broke,vs_none_p,vs_none_lo,vs_none_hi,vs_filler_delta,vs_filler_fixed,vs_filler_broke,vs_filler_churn,vs_filler_p,vs_filler_lo,vs_filler_hi,vs_none_churn,vs_none_q,vs_filler_q
qwen3-1.7b-think,node_count,0.1,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.010000000000000009,1,0,1.0,0.0,0.03,0.0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
qwen3-1.7b-think,node_count,0.1,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.010000000000000009,1,0,1.0,0.0,0.03,0.0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
qwen3-1.7b-think,node_count,0.1,components,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.04,1.0,1,-0.010000000000000009,1,2,1.0,-0.05,0.02,-0.020000000000000018,0,2,2.0,0.5,-0.05,0.0,3.0,1.0,1.0
qwen3-1.7b-think,node_count,0.1,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.010000000000000009,1,0,1.0,0.0,0.03,0.0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
qwen3-1.7b-think,node_count,0.2,none,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.03,1.0,1,0.0,0,0,,,,-0.030000000000000027,0,3,3.0,0.25,-0.07,0.0,,,0.8571428571428571
qwen3-1.7b-think,node_count,0.2,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.030000000000000027,3,0,0.25,0.0,0.07,0.0,0,0,,,,,3.0,0.4,
qwen3-1.7b-think,node_count,0.2,degree,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.01,1.0,1,0.020000000000000018,3,1,0.625,-0.02,0.06,-0.010000000000000009,0,1,1.0,1.0,-0.03,0.0,4.0,0.8823529411764706,1.0
qwen3-1.7b-think,node_count,0.2,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.030000000000000027,3,0,0.25,0.0,0.07,0.0,0,0,0.0,1.0,0.0,0.0,3.0,0.4,1.0
qwen3-1.7b-think,node_count,0.2,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.030000000000000027,3,0,0.25,0.0,0.07,0.0,0,0,0.0,1.0,0.0,0.0,3.0,0.4,1.0
qwen3-1.7b-think,node_count,0.2,components,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.06,1.0,1,0.0,3,3,1.0,-0.05,0.05,-0.030000000000000027,0,3,3.0,0.25,-0.06,0.0,6.0,1.0,0.8571428571428571
qwen3-1.7b-think,node_count,0.2,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.030000000000000027,3,0,0.25,0.0,0.07,0.0,0,0,0.0,1.0,0.0,0.0,3.0,0.4,1.0
qwen3-1.7b-think,node_count,0.35,none,100,0.84,0.7557955544110557,0.8990479765052628,0.84,0.17,1.0,1,0.0,0,0,,,,-0.16000000000000003,0,16,16.0,3.0517578125e-05,-0.23,-0.09,,,0.000732421875
qwen3-1.7b-think,node_count,0.35,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.16000000000000003,16,0,3.0517578125e-05,0.09,0.24,0.0,0,0,,,,,16.0,0.00018310546875,
qwen3-1.7b-think,node_count,0.35,degree,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.05,1.0,1,0.13,15,2,0.002349853515625,0.06,0.21,-0.030000000000000027,0,3,3.0,0.25,-0.07,0.0,17.0,0.006266276041666667,0.8571428571428571
qwen3-1.7b-think,node_count,0.35,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.16000000000000003,16,0,3.0517578125e-05,0.09,0.24,0.0,0,0,0.0,1.0,0.0,0.0,16.0,0.00018310546875,1.0
qwen3-1.7b-think,node_count,0.35,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.16000000000000003,16,0,3.0517578125e-05,0.09,0.24,0.0,0,0,0.0,1.0,0.0,0.0,16.0,0.00018310546875,1.0
qwen3-1.7b-think,node_count,0.35,components,100,0.95,0.8882480347279118,0.9784566385436864,0.95,0.05,1.0,1,0.10999999999999999,15,4,0.0192108154296875,0.03,0.19,-0.050000000000000044,0,5,5.0,0.0625,-0.09,-0.01,19.0,0.041914506392045456,0.375
qwen3-1.7b-think,node_count,0.35,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.16000000000000003,16,0,3.0517578125e-05,0.09,0.24,0.0,0,0,0.0,1.0,0.0,0.0,16.0,0.00018310546875,1.0
qwen3-1.7b-think,node_count,0.5,none,100,0.89,0.8136853697209698,0.9374586804477487,0.89,0.09,1.0,1,0.0,0,0,,,,-0.10999999999999999,0,11,11.0,0.0009765625,-0.17,-0.05,,,0.01171875
qwen3-1.7b-think,node_count,0.5,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.10999999999999999,11,0,0.0009765625,0.05,0.17,0.0,0,0,,,,,11.0,0.0029296875,
qwen3-1.7b-think,node_count,0.5,degree,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.04,1.0,1,0.09999999999999998,11,1,0.00634765625,0.04,0.17,-0.010000000000000009,0,1,1.0,1.0,-0.03,0.0,12.0,0.015234375,1.0
qwen3-1.7b-think,node_count,0.5,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.10999999999999999,11,0,0.0009765625,0.05,0.17,0.0,0,0,0.0,1.0,0.0,0.0,11.0,0.0029296875,1.0
qwen3-1.7b-think,node_count,0.5,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.10999999999999999,11,0,0.0009765625,0.05,0.17,0.0,0,0,0.0,1.0,0.0,0.0,11.0,0.0029296875,1.0
qwen3-1.7b-think,node_count,0.5,components,100,0.92,0.8500173312059693,0.9589070305141891,0.92,0.14,1.0,1,0.030000000000000027,9,6,0.60723876953125,-0.04,0.1,-0.07999999999999996,0,8,8.0,0.0078125,-0.14,-0.03,15.0,0.8823529411764706,0.0625
qwen3-1.7b-think,node_count,0.5,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.10999999999999999,11,0,0.0009765625,0.05,0.17,0.0,0,0,0.0,1.0,0.0,0.0,11.0,0.0029296875,1.0
qwen3-1.7b-think,cycle_check,0.1,none,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.01,1.0,1,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-1.7b-think,cycle_check,0.1,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
qwen3-1.7b-think,cycle_check,0.1,degree,100,0.95,0.8882480347279118,0.9784566385436864,0.95,0.12,1.0,1,-0.050000000000000044,0,5,0.0625,-0.1,-0.01,-0.050000000000000044,0,5,5.0,0.0625,-0.1,-0.01,5.0,0.375,0.375
qwen3-1.7b-think,cycle_check,0.1,clustering,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.01,1.0,1,-0.010000000000000009,0,1,1.0,-0.03,0.0,-0.010000000000000009,0,1,1.0,1.0,-0.03,0.0,1.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.1,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.1,components,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.14,0.99,1,-0.030000000000000027,0,3,0.25,-0.07,0.0,-0.030000000000000027,0,3,3.0,0.25,-0.07,0.0,3.0,0.8571428571428571,0.75
qwen3-1.7b-think,cycle_check,0.1,all,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.05,1.0,1,-0.020000000000000018,0,2,0.5,-0.05,0.0,-0.020000000000000018,0,2,2.0,0.5,-0.05,0.0,2.0,1.0,0.8571428571428571
qwen3-1.7b-think,cycle_check,0.2,none,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.02,1.0,1,0.0,0,0,,,,-0.010000000000000009,0,1,1.0,1.0,-0.03,0.0,,,1.0
qwen3-1.7b-think,cycle_check,0.2,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.010000000000000009,1,0,1.0,0.0,0.03,0.0,0,0,,,,,1.0,1.0,
qwen3-1.7b-think,cycle_check,0.2,degree,100,0.81,0.7222097592919214,0.8748534600729574,0.81,0.27,1.0,1,-0.17999999999999994,0,18,7.62939453125e-06,-0.26,-0.11,-0.18999999999999995,0,19,19.0,3.814697265625e-06,-0.27,-0.12,18.0,0.00018310546875,4.57763671875e-05
qwen3-1.7b-think,cycle_check,0.2,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.010000000000000009,1,0,1.0,0.0,0.03,0.0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.2,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.01,1.0,1,0.010000000000000009,1,0,1.0,0.0,0.03,0.0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.2,components,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.04,1.0,1,0.010000000000000009,1,0,1.0,0.0,0.03,0.0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.2,all,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.04,1.0,1,0.0,1,1,1.0,-0.03,0.03,-0.010000000000000009,0,1,1.0,1.0,-0.03,0.0,2.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.35,none,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.05,1.0,1,0.0,0,0,,,,-0.030000000000000027,0,3,3.0,0.25,-0.07,0.0,,,0.75
qwen3-1.7b-think,cycle_check,0.35,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.030000000000000027,3,0,0.25,0.0,0.07,0.0,0,0,,,,,3.0,0.8571428571428571,
qwen3-1.7b-think,cycle_check,0.35,degree,100,0.79,0.7001985069803768,0.8583445046835422,0.79,0.34,1.0,1,-0.17999999999999994,2,20,0.00012111663818359375,-0.27,-0.1,-0.20999999999999996,0,21,21.0,9.5367431640625e-07,-0.29,-0.13,22.0,0.001453399658203125,2.288818359375e-05
qwen3-1.7b-think,cycle_check,0.35,clustering,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.07,0.99,1,0.010000000000000009,3,2,1.0,-0.03,0.06,-0.020000000000000018,0,2,2.0,0.5,-0.05,0.0,5.0,1.0,0.8571428571428571
qwen3-1.7b-think,cycle_check,0.35,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.030000000000000027,3,0,0.25,0.0,0.07,0.0,0,0,0.0,1.0,0.0,0.0,3.0,0.8571428571428571,1.0
qwen3-1.7b-think,cycle_check,0.35,components,100,0.96,0.9016278276739262,0.984336949448152,0.96,0.13,1.0,1,-0.010000000000000009,3,4,1.0,-0.06,0.04,-0.040000000000000036,0,4,4.0,0.125,-0.08,-0.01,7.0,1.0,0.6
qwen3-1.7b-think,cycle_check,0.35,all,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.02,1.0,1,0.010000000000000009,3,2,1.0,-0.03,0.05,-0.020000000000000018,0,2,2.0,0.5,-0.05,0.0,5.0,1.0,0.8571428571428571
qwen3-1.7b-think,cycle_check,0.5,none,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.04,1.0,1,0.0,0,0,,,,-0.020000000000000018,0,2,2.0,0.5,-0.05,0.0,,,0.8571428571428571
qwen3-1.7b-think,cycle_check,0.5,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.020000000000000018,2,0,0.5,0.0,0.05,0.0,0,0,,,,,2.0,1.0,
qwen3-1.7b-think,cycle_check,0.5,degree,100,0.88,0.8018773199709163,0.9300066263473222,0.88,0.24,0.99,1,-0.09999999999999998,2,12,0.012939453125,-0.18,-0.03,-0.12,0,12,12.0,0.00048828125,-0.19,-0.06,14.0,0.103515625,0.00390625
qwen3-1.7b-think,cycle_check,0.5,clustering,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.06,1.0,1,0.0,2,2,1.0,-0.04,0.04,-0.020000000000000018,0,2,2.0,0.5,-0.05,0.0,4.0,1.0,0.8571428571428571
qwen3-1.7b-think,cycle_check,0.5,rwse,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.02,1.0,1,0.010000000000000009,2,1,1.0,-0.02,0.05,-0.010000000000000009,0,1,1.0,1.0,-0.03,0.0,3.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.5,components,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.11,1.0,1,-0.010000000000000009,2,3,1.0,-0.05,0.03,-0.030000000000000027,0,3,3.0,0.25,-0.07,0.0,5.0,1.0,0.75
qwen3-1.7b-think,cycle_check,0.5,all,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.04,1.0,1,0.0,2,2,1.0,-0.04,0.04,-0.020000000000000018,0,2,2.0,0.5,-0.05,0.0,4.0,1.0,0.8571428571428571
qwen3-1.7b-think,edge_existence,0.1,none,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.01,1.0,0,0.0,0,0,,,,0.030000000000000027,3,0,3.0,0.25,0.0,0.07,,,1.0
qwen3-1.7b-think,edge_existence,0.1,filler,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,-0.030000000000000027,0,3,0.25,-0.060249999999999984,0.0,0.0,0,0,,,,,3.0,0.9545454545454546,
qwen3-1.7b-think,edge_existence,0.1,degree,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.01,1.0,0,-0.030000000000000027,0,3,0.25,-0.07,0.0,0.0,2,2,4.0,1.0,-0.04,0.04,3.0,0.9545454545454546,1.0
qwen3-1.7b-think,edge_existence,0.1,clustering,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.01,1.0,0,-0.020000000000000018,0,2,0.5,-0.05,0.0,0.010000000000000009,2,1,3.0,1.0,-0.02,0.04,2.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.1,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.030000000000000027,3,0,3.0,0.25,0.0,0.07,0.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.1,components,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.01,1.0,0,-0.010000000000000009,0,1,1.0,-0.03,0.0,0.020000000000000018,2,0,2.0,0.5,0.0,0.05,1.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.1,all,100,0.96,0.9016278276739262,0.984336949448152,0.96,0.0,1.0,0,-0.040000000000000036,0,4,0.125,-0.08,-0.01,-0.010000000000000009,2,3,5.0,1.0,-0.05,0.03,4.0,0.9545454545454546,1.0
qwen3-1.7b-think,edge_existence,0.2,none,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,,,,0.020000000000000018,2,0,2.0,0.5,0.0,0.05,,,1.0
qwen3-1.7b-think,edge_existence,0.2,filler,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,-0.020000000000000018,0,2,0.5,-0.05,0.0,0.0,0,0,,,,,2.0,1.0,
qwen3-1.7b-think,edge_existence,0.2,degree,100,0.95,0.8882480347279118,0.9784566385436864,0.95,0.0,1.0,0,-0.050000000000000044,0,5,0.0625,-0.09024999999999998,-0.01,-0.030000000000000027,2,5,7.0,0.453125,-0.08,0.02,5.0,0.9545454545454546,1.0
qwen3-1.7b-think,edge_existence,0.2,clustering,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,-0.020000000000000018,0,2,0.5,-0.05,0.0,0.0,2,2,4.0,1.0,-0.04,0.04,2.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.2,rwse,100,0.95,0.8882480347279118,0.9784566385436864,0.95,0.0,1.0,0,-0.050000000000000044,0,5,0.0625,-0.1,-0.01,-0.030000000000000027,1,4,5.0,0.375,-0.08,0.01,5.0,0.9545454545454546,1.0
qwen3-1.7b-think,edge_existence,0.2,components,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,-0.030000000000000027,0,3,0.25,-0.07,0.0,-0.010000000000000009,2,3,5.0,1.0,-0.05,0.03,3.0,0.9545454545454546,1.0
qwen3-1.7b-think,edge_existence,0.2,all,100,0.96,0.9016278276739262,0.984336949448152,0.96,0.0,1.0,0,-0.040000000000000036,0,4,0.125,-0.08,-0.01,-0.020000000000000018,2,4,6.0,0.6875,-0.07,0.03,4.0,0.9545454545454546,1.0
qwen3-1.7b-think,edge_existence,0.35,none,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,0.0,0,0,,,,-0.030000000000000027,0,3,3.0,0.25,-0.07,0.0,,,1.0
qwen3-1.7b-think,edge_existence,0.35,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.030000000000000027,3,0,0.25,0.0,0.07,0.0,0,0,,,,,3.0,0.9545454545454546,
qwen3-1.7b-think,edge_existence,0.35,degree,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,0.0,2,2,1.0,-0.04,0.04,-0.030000000000000027,0,3,3.0,0.25,-0.07,0.0,4.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.35,clustering,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.020000000000000018,2,0,0.5,0.0,0.05,-0.010000000000000009,0,1,1.0,1.0,-0.03,0.0,2.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.35,rwse,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,0.0,3,3,1.0,-0.05,0.05,-0.030000000000000027,0,3,3.0,0.25,-0.07,0.0,6.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.35,components,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,0.010000000000000009,3,2,1.0,-0.03,0.05,-0.020000000000000018,0,2,2.0,0.5,-0.05,0.0,5.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.35,all,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,0.0,2,2,1.0,-0.04,0.04,-0.030000000000000027,0,3,3.0,0.25,-0.07,0.0,4.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.5,none,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,,,,0.010000000000000009,1,0,1.0,1.0,0.0,0.03,,,1.0
qwen3-1.7b-think,edge_existence,0.5,filler,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,-0.010000000000000009,0,1,1.0,-0.03,0.0,0.0,0,0,,,,,1.0,1.0,
qwen3-1.7b-think,edge_existence,0.5,degree,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.01,1.0,0,-0.010000000000000009,0,1,1.0,-0.03,0.0,0.0,1,1,2.0,1.0,-0.03,0.03,1.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.5,clustering,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,-0.020000000000000018,0,2,0.5,-0.05,0.0,-0.010000000000000009,1,2,3.0,1.0,-0.05,0.02,2.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.5,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.01,1.0,0,0.0,0,0,1.0,0.0,0.0,0.010000000000000009,1,0,1.0,1.0,0.0,0.03,0.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.5,components,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.010000000000000009,1,0,1.0,1.0,0.0,0.03,0.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.5,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.010000000000000009,1,0,1.0,1.0,0.0,0.03,0.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.65,none,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.0,0,0,,,,0.0,1,1,2.0,1.0,-0.03,0.03,,,1.0
qwen3-1.7b-think,edge_existence,0.65,filler,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.0,1,1,1.0,-0.03,0.03,0.0,0,0,,,,,2.0,1.0,
qwen3-1.7b-think,edge_existence,0.65,degree,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.010000000000000009,1,0,1.0,0.0,0.03,0.010000000000000009,1,0,1.0,1.0,0.0,0.03,1.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.65,clustering,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.0,1,1,1.0,-0.03,0.03,0.0,1,1,2.0,1.0,-0.03,0.03,2.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.65,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.010000000000000009,1,0,1.0,0.0,0.03,0.010000000000000009,1,0,1.0,1.0,0.0,0.03,1.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.65,components,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.0,1,1,1.0,-0.03,0.03,0.0,0,0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.65,all,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,-0.020000000000000018,1,3,0.625,-0.06,0.02,-0.020000000000000018,1,3,4.0,0.625,-0.06,0.02,4.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.75,none,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,0.0,0,0,,,,-0.010000000000000009,0,1,1.0,1.0,-0.03,0.0,,,1.0
qwen3-1.7b-think,edge_existence,0.75,filler,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.010000000000000009,1,0,1.0,0.0,0.03,0.0,0,0,,,,,1.0,1.0,
qwen3-1.7b-think,edge_existence,0.75,degree,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,0.0,2,2,1.0,-0.04,0.04,-0.010000000000000009,1,2,3.0,1.0,-0.05,0.02,4.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.75,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.020000000000000018,2,0,0.5,0.0,0.05,0.010000000000000009,1,0,1.0,1.0,0.0,0.03,2.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.75,rwse,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.010000000000000009,2,1,1.0,-0.02,0.05,0.0,1,1,2.0,1.0,-0.03,0.03,3.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.75,components,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,0.0,1,1,1.0,-0.03,0.03,-0.010000000000000009,0,1,1.0,1.0,-0.03,0.0,2.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.75,all,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.010000000000000009,2,1,1.0,-0.02,0.05,0.0,1,1,2.0,1.0,-0.03,0.03,3.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.85,none,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,,,,0.030000000000000027,3,0,3.0,0.25,0.0,0.07,,,1.0
qwen3-1.7b-think,edge_existence,0.85,filler,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,-0.030000000000000027,0,3,0.25,-0.07,0.0,0.0,0,0,,,,,3.0,0.9545454545454546,
qwen3-1.7b-think,edge_existence,0.85,degree,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,-0.030000000000000027,0,3,0.25,-0.07,0.0,0.0,1,1,2.0,1.0,-0.03,0.03,3.0,0.9545454545454546,1.0
qwen3-1.7b-think,edge_existence,0.85,clustering,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,-0.030000000000000027,0,3,0.25,-0.07,0.0,0.0,2,2,4.0,1.0,-0.04,0.04,3.0,0.9545454545454546,1.0
qwen3-1.7b-think,edge_existence,0.85,rwse,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,-0.010000000000000009,0,1,1.0,-0.03,0.0,0.020000000000000018,2,0,2.0,0.5,0.0,0.05,1.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.85,components,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.030000000000000027,3,0,3.0,0.25,0.0,0.07,0.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.85,all,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,-0.010000000000000009,0,1,1.0,-0.03,0.0,0.020000000000000018,3,1,4.0,0.625,-0.02,0.06,1.0,1.0,1.0
qwen3-1.7b-think,node_degree,0.1,none,100,0.9,0.8256326956323347,0.9447714583868639,0.9,0.03,1.0,0,0.0,0,0,,,,-0.06999999999999995,2,9,11.0,0.0654296875,-0.13,-0.01,,,0.15266927083333334
qwen3-1.7b-think,node_degree,0.1,filler,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.01,1.0,0,0.06999999999999995,9,2,0.0654296875,0.01,0.13024999999999864,0.0,0,0,,,,,11.0,0.1717529296875,
qwen3-1.7b-think,node_degree,0.1,degree,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,0.07999999999999996,9,1,0.021484375,0.02,0.14,0.010000000000000009,2,1,3.0,1.0,-0.02,0.05,10.0,0.0694110576923077,1.0
qwen3-1.7b-think,node_degree,0.1,clustering,100,0.94,0.8752303146877748,0.9722142547333433,0.94,0.01,1.0,0,0.039999999999999925,8,4,0.3876953125,-0.020249999999999987,0.11,-0.030000000000000027,2,5,7.0,0.453125,-0.08,0.02,12.0,0.5614897629310345,0.6157718781502016
qwen3-1.7b-think,node_degree,0.1,rwse,100,0.96,0.9016278276739262,0.984336949448152,0.96,0.0,1.0,0,0.05999999999999994,8,2,0.109375,0.0,0.12,-0.010000000000000009,2,3,5.0,1.0,-0.05,0.03,10.0,0.23138674688525498,1.0
qwen3-1.7b-think,node_degree,0.1,components,100,0.92,0.8500173312059693,0.9589070305141891,0.92,0.02,1.0,0,0.020000000000000018,4,2,0.6875,-0.03,0.07,-0.04999999999999993,2,7,9.0,0.1796875,-0.11,0.01,6.0,0.8020833333333334,0.314453125
qwen3-1.7b-think,node_degree,0.1,all,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,0.07999999999999996,8,0,0.0078125,0.03,0.14,0.010000000000000009,2,1,3.0,1.0,-0.02,0.05,8.0,0.0328125,1.0
