arm,task,density,condition,n,baseline,delta,acc,bar,bar_none,carries,p,q
qwen3-1.7b-think,node_degree,0.75,degree,84,0.5119047619047619,25.0,0.7619047619047619,1.0,0.1442857142857143,True,0.00010371580719947815,0.0009075133129954338
qwen3-1.7b-think,node_degree,0.75,all,93,0.4838709677419355,21.505376344086024,0.6989247311827957,1.0,0.1442857142857143,True,0.002887247974285856,0.011414105279578103
qwen3-1.7b-think,node_degree,0.85,components,96,0.4375,8.333333333333337,0.5208333333333334,0.1442857142857143,0.1442857142857143,False,0.11531829833984375,0.2882957458496094
qwen3-1.7b-think,node_degree,0.85,clustering,99,0.42424242424242425,-7.070707070707072,0.35353535353535354,0.1442857142857143,0.1442857142857143,False,0.3240086000878364,0.5400143334797273
qwen3-1.7b-think,node_degree,0.85,rwse,98,0.41836734693877553,3.061224489795916,0.4489795918367347,0.21047619047619048,0.1442857142857143,False,0.7358788008568808,0.8881295872410631
qwen3-1.7b-think,node_degree,0.85,degree,93,0.43010752688172044,45.16129032258064,0.8817204301075269,1.0,0.1442857142857143,True,1.312585595769633e-10,4.594049585193716e-09
qwen3-1.7b-think,node_degree,0.85,all,98,0.42857142857142855,16.3265306122449,0.5918367346938775,1.0,0.1442857142857143,True,0.032839137564268484,0.11493698147493969
qwen3-4b,connected_nodes,0.1,components,100,0.93,6.999999999999995,1.0,0.0,0.0,False,0.015625,0.07161458333333333
qwen3-4b,connected_nodes,0.1,clustering,100,0.93,-8.000000000000007,0.85,0.0,0.0,False,0.021484375,0.07161458333333333
qwen3-4b,connected_nodes,0.1,rwse,100,0.93,-10.000000000000009,0.83,0.0014285714285714286,0.0,False,0.0308837890625,0.087890625
qwen3-4b,connected_nodes,0.1,degree,100,0.93,-7.000000000000006,0.86,0.0014285714285714286,0.0,False,0.0654296875,0.130859375
qwen3-4b,connected_nodes,0.1,all,100,0.93,-11.00000000000001,0.82,0.008095238095238096,0.0,False,0.012725830078125,0.07161458333333333
qwen3-4b,connected_nodes,0.2,components,100,0.88,10.999999999999998,0.99,0.0,0.0,False,0.00341796875,0.068359375
qwen3-4b,connected_nodes,0.2,clustering,100,0.88,8.999999999999996,0.97,0.0,0.0,False,0.03515625,0.087890625
qwen3-4b,connected_nodes,0.2,rwse,100,0.88,-5.000000000000004,0.83,0.0014285714285714286,0.0,False,0.359283447265625,0.5527437650240384
qwen3-4b,connected_nodes,0.2,degree,100,0.88,2.0000000000000018,0.9,0.0014285714285714286,0.0,False,0.803619384765625,0.8755914788497122
qwen3-4b,connected_nodes,0.2,all,100,0.88,0.0,0.88,0.008095238095238096,0.0,False,1.0,1.0
qwen3-4b,connected_nodes,0.35,components,100,0.84,9.999999999999998,0.94,0.0,0.0,False,0.012939453125,0.07161458333333333
qwen3-4b,connected_nodes,0.35,clustering,100,0.84,5.000000000000004,0.89,0.0,0.0,False,0.3017578125,0.5029296875
qwen3-4b,connected_nodes,0.35,rwse,100,0.84,5.000000000000004,0.89,0.0014285714285714286,0.0,False,0.3017578125,0.5029296875
qwen3-4b,connected_nodes,0.35,degree,100,0.84,-3.9999999999999925,0.8,0.0014285714285714286,0.0,False,0.480682373046875,0.6866891043526786
qwen3-4b,connected_nodes,0.35,all,100,0.84,3.0000000000000027,0.87,0.008095238095238096,0.0,False,0.629058837890625,0.8248329863828772
qwen3-4b,connected_nodes,0.5,components,100,0.79,8.999999999999996,0.88,0.0,0.0,False,0.049041748046875,0.1089816623263889
qwen3-4b,connected_nodes,0.5,clustering,100,0.79,-2.0000000000000018,0.77,0.0,0.0,False,0.8318119049072266,0.8755914788497122
qwen3-4b,connected_nodes,0.5,rwse,100,0.79,9.999999999999998,0.89,0.0014285714285714286,0.0,False,0.021270751953125,0.07161458333333333
qwen3-4b,connected_nodes,0.5,degree,100,0.79,-3.0000000000000027,0.76,0.0014285714285714286,0.0,False,0.7011080384254456,0.8248329863828772
qwen3-4b,connected_nodes,0.5,all,100,0.79,-3.0000000000000027,0.76,0.008095238095238096,0.0,False,0.6776394844055176,0.8248329863828772
qwen3-4b,edge_count,0.1,components,100,0.05,-5.0,0.0,0.03047619047619048,0.03047619047619048,False,0.0625,0.15625
qwen3-4b,edge_count,0.1,clustering,99,0.050505050505050504,-5.05050505050505,0.0,0.10428571428571429,0.03047619047619048,False,0.0625,0.15625
qwen3-4b,edge_count,0.1,rwse,98,0.05102040816326531,-4.081632653061225,0.01020408163265306,0.03047619047619048,0.03047619047619048,False,0.21875,0.4861111111111111
qwen3-4b,edge_count,0.1,degree,97,0.05154639175257732,22.68041237113402,0.27835051546391754,1.0,0.03047619047619048,True,1.049041748046875e-05,5.245208740234375e-05
qwen3-4b,edge_count,0.1,all,100,0.05,-2.0000000000000004,0.03,1.0,0.03047619047619048,True,0.6875,1.0
qwen3-4b,edge_count,0.2,components,100,0.02,-1.0,0.01,0.03047619047619048,0.03047619047619048,False,1.0,1.0
qwen3-4b,edge_count,0.2,clustering,100,0.02,-1.0,0.01,0.10428571428571429,0.03047619047619048,False,1.0,1.0
qwen3-4b,edge_count,0.2,rwse,100,0.02,-1.0,0.01,0.03047619047619048,0.03047619047619048,False,1.0,1.0
qwen3-4b,edge_count,0.2,degree,99,0.020202020202020204,30.303030303030305,0.32323232323232326,1.0,0.03047619047619048,True,6.938353180885315e-08,6.938353180885315e-07
qwen3-4b,edge_count,0.2,all,100,0.02,0.9999999999999999,0.03,1.0,0.03047619047619048,True,1.0,1.0
qwen3-4b,edge_count,0.35,components,99,0.010101010101010102,1.0101010101010102,0.020202020202020204,0.03047619047619048,0.03047619047619048,False,1.0,1.0
qwen3-4b,edge_count,0.35,clustering,100,0.01,1.0,0.02,0.10428571428571429,0.03047619047619048,False,1.0,1.0
qwen3-4b,edge_count,0.35,rwse,100,0.01,-1.0,0.0,0.03047619047619048,0.03047619047619048,False,1.0,1.0
qwen3-4b,edge_count,0.35,degree,99,0.010101010101010102,24.242424242424242,0.25252525252525254,1.0,0.03047619047619048,True,8.046627044677734e-07,5.364418029785156e-06
qwen3-4b,edge_count,0.35,all,99,0.010101010101010102,7.070707070707072,0.08080808080808081,1.0,0.03047619047619048,True,0.0390625,0.13020833333333334
qwen3-4b,edge_count,0.5,components,98,0.0,0.0,0.0,0.03047619047619048,0.03047619047619048,False,1.0,1.0
qwen3-4b,edge_count,0.5,clustering,100,0.0,0.0,0.0,0.10428571428571429,0.03047619047619048,False,1.0,1.0
qwen3-4b,edge_count,0.5,rwse,100,0.0,0.0,0.0,0.03047619047619048,0.03047619047619048,False,1.0,1.0
qwen3-4b,edge_count,0.5,degree,98,0.0,33.6734693877551,0.336734693877551,1.0,0.03047619047619048,True,2.3283064365386963e-10,4.6566128730773926e-09
qwen3-4b,edge_count,0.5,all,98,0.0,9.183673469387756,0.09183673469387756,1.0,0.03047619047619048,True,0.00390625,0.015625
qwen3-4b,edge_existence,0.1,components,100,0.96,3.0000000000000027,0.99,0.7352380952380952,0.7352380952380952,False,0.25,0.4861111111111111
qwen3-4b,edge_existence,0.1,clustering,100,0.96,1.0000000000000009,0.97,0.7266666666666667,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.1,rwse,100,0.96,0.0,0.96,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.1,degree,100,0.96,3.0000000000000027,0.99,0.7457142857142857,0.7352380952380952,False,0.25,0.4861111111111111
qwen3-4b,edge_existence,0.1,all,99,0.9595959595959596,0.0,0.9595959595959596,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.2,components,100,0.93,0.9999999999999898,0.94,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.2,clustering,100,0.93,4.999999999999993,0.98,0.7266666666666667,0.7352380952380952,False,0.125,0.3125
qwen3-4b,edge_existence,0.2,rwse,100,0.93,-4.0000000000000036,0.89,0.5538095238095239,0.7352380952380952,False,0.4239501953125,0.6744662198153409
qwen3-4b,edge_existence,0.2,degree,99,0.9292929292929293,-1.0101010101010055,0.9191919191919192,0.7457142857142857,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.2,all,100,0.93,-9.000000000000007,0.84,0.7409523809523809,0.7352380952380952,False,0.03515625,0.15001085069444445
qwen3-4b,edge_existence,0.35,components,100,0.83,-7.9999999999999964,0.75,0.7352380952380952,0.7352380952380952,False,0.09625244140625,0.2591411884014423
qwen3-4b,edge_existence,0.35,clustering,100,0.83,6.000000000000005,0.89,0.7266666666666667,0.7352380952380952,False,0.237884521484375,0.4861111111111111
qwen3-4b,edge_existence,0.35,rwse,100,0.83,-13.0,0.7,0.5538095238095239,0.7352380952380952,False,0.0191572904586792,0.13102213541666666
qwen3-4b,edge_existence,0.35,degree,100,0.83,-3.9999999999999925,0.79,0.7457142857142857,0.7352380952380952,False,0.454498291015625,0.6916278341542119
qwen3-4b,edge_existence,0.35,all,100,0.83,-13.0,0.7,0.7409523809523809,0.7352380952380952,False,0.0191572904586792,0.13102213541666666
qwen3-4b,edge_existence,0.5,components,100,0.9,-7.000000000000006,0.83,0.7352380952380952,0.7352380952380952,False,0.09228515625,0.2591411884014423
qwen3-4b,edge_existence,0.5,clustering,100,0.9,3.9999999999999925,0.94,0.7266666666666667,0.7352380952380952,False,0.3876953125,0.6461588541666666
qwen3-4b,edge_existence,0.5,rwse,100,0.9,-23.0,0.67,0.5538095238095239,0.7352380952380952,False,2.384185791015625e-07,8.344650268554688e-06
qwen3-4b,edge_existence,0.5,degree,99,0.898989898989899,-15.151515151515149,0.7474747474747475,0.7457142857142857,0.7352380952380952,False,0.000728607177734375,0.008500417073567709
qwen3-4b,edge_existence,0.5,all,100,0.9,-17.000000000000004,0.73,0.7409523809523809,0.7352380952380952,False,0.00022125244140625,0.003871917724609375
qwen3-4b,edge_existence,0.65,components,100,0.87,-7.9999999999999964,0.79,0.7352380952380952,0.7352380952380952,False,0.03857421875,0.15001085069444445
qwen3-4b,edge_existence,0.65,clustering,100,0.87,7.9999999999999964,0.95,0.7266666666666667,0.7352380952380952,False,0.057373046875,0.2008056640625
qwen3-4b,edge_existence,0.65,rwse,100,0.87,3.0000000000000027,0.9,0.5538095238095239,0.7352380952380952,False,0.60723876953125,0.8855565388997396
qwen3-4b,edge_existence,0.65,degree,99,0.8686868686868687,-5.05050505050505,0.8181818181818182,0.7457142857142857,0.7352380952380952,False,0.2265625,0.4861111111111111
qwen3-4b,edge_existence,0.65,all,100,0.87,1.0000000000000009,0.88,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.75,components,99,0.8787878787878788,1.0101010101010055,0.8888888888888888,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.75,clustering,100,0.87,8.999999999999996,0.96,0.7266666666666667,0.7352380952380952,False,0.0224609375,0.13102213541666666
qwen3-4b,edge_existence,0.75,rwse,100,0.87,1.0000000000000009,0.88,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.75,degree,100,0.87,0.0,0.87,0.7457142857142857,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.75,all,99,0.8686868686868687,-1.0101010101010166,0.8585858585858586,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.85,components,100,0.96,-2.9999999999999916,0.93,0.7352380952380952,0.7352380952380952,False,0.375,0.6461588541666666
qwen3-4b,edge_existence,0.85,clustering,100,0.96,-1.0000000000000009,0.95,0.7266666666666667,0.7352380952380952,False,1.0,1.0
qwen3-4b,edge_existence,0.85,rwse,100,0.96,-5.999999999999995,0.9,0.5538095238095239,0.7352380952380952,False,0.0703125,0.2237215909090909
qwen3-4b,edge_existence,0.85,degree,100,0.96,-3.9999999999999925,0.92,0.7457142857142857,0.7352380952380952,False,0.2890625,0.532483552631579
qwen3-4b,edge_existence,0.85,all,100,0.96,-5.999999999999995,0.9,0.7409523809523809,0.7352380952380952,False,0.03125,0.15001085069444445
qwen3-4b,node_degree,0.1,components,100,1.0,0.0,1.0,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b,node_degree,0.1,clustering,100,1.0,0.0,1.0,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b,node_degree,0.1,rwse,100,1.0,0.0,1.0,0.21047619047619048,0.1442857142857143,False,1.0,1.0
qwen3-4b,node_degree,0.1,degree,100,1.0,-6.000000000000005,0.94,1.0,0.1442857142857143,True,0.03125,0.09943181818181818
qwen3-4b,node_degree,0.1,all,100,1.0,-6.999999999999995,0.93,1.0,0.1442857142857143,True,0.015625,0.0546875
qwen3-4b,node_degree,0.2,components,100,0.99,0.0,0.99,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b,node_degree,0.2,clustering,100,0.99,1.0000000000000009,1.0,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b,node_degree,0.2,rwse,100,0.99,-2.0000000000000018,0.97,0.21047619047619048,0.1442857142857143,False,0.625,0.875
qwen3-4b,node_degree,0.2,degree,100,0.99,-1.0000000000000009,0.98,1.0,0.1442857142857143,True,1.0,1.0
qwen3-4b,node_degree,0.2,all,100,0.99,-3.0000000000000027,0.96,1.0,0.1442857142857143,True,0.375,0.5958039425920857
qwen3-4b,node_degree,0.35,components,100,0.99,0.0,0.99,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b,node_degree,0.35,clustering,100,0.99,0.0,0.99,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b,node_degree,0.35,rwse,100,0.99,-3.0000000000000027,0.96,0.21047619047619048,0.1442857142857143,False,0.25,0.4861111111111111
qwen3-4b,node_degree,0.35,degree,100,0.99,-6.999999999999995,0.92,1.0,0.1442857142857143,True,0.0390625,0.10516826923076923
qwen3-4b,node_degree,0.35,all,100,0.99,-6.999999999999995,0.92,1.0,0.1442857142857143,True,0.015625,0.0546875
qwen3-4b,node_degree,0.5,components,100,0.99,1.0000000000000009,1.0,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b,node_degree,0.5,clustering,100,0.99,-3.0000000000000027,0.96,0.1442857142857143,0.1442857142857143,False,0.375,0.5958039425920857
qwen3-4b,node_degree,0.5,rwse,100,0.99,-4.0000000000000036,0.95,0.21047619047619048,0.1442857142857143,False,0.21875,0.45036764705882354
qwen3-4b,node_degree,0.5,degree,100,0.99,-12.0,0.87,1.0,0.1442857142857143,True,0.0018310546875,0.0128173828125
qwen3-4b,node_degree,0.5,all,100,0.99,-15.000000000000002,0.84,1.0,0.1442857142857143,True,0.000274658203125,0.0048065185546875
qwen3-4b,node_degree,0.65,components,100,0.82,-7.9999999999999964,0.74,0.1442857142857143,0.1442857142857143,False,0.0078125,0.0341796875
qwen3-4b,node_degree,0.65,clustering,100,0.82,7.000000000000006,0.89,0.1442857142857143,0.1442857142857143,False,0.0390625,0.10516826923076923
qwen3-4b,node_degree,0.65,rwse,100,0.82,0.0,0.82,0.21047619047619048,0.1442857142857143,False,1.0,1.0
qwen3-4b,node_degree,0.65,degree,100,0.82,-5.999999999999995,0.76,1.0,0.1442857142857143,True,0.39152830513194203,0.5958039425920857
qwen3-4b,node_degree,0.65,all,100,0.82,-36.99999999999999,0.45,1.0,0.1442857142857143,True,2.4579776436439715e-08,8.6029217527539e-07
qwen3-4b,node_degree,0.75,components,100,0.5,-3.9999999999999982,0.46,0.1442857142857143,0.1442857142857143,False,0.454498291015625,0.6628100077311198
qwen3-4b,node_degree,0.75,clustering,100,0.5,8.999999999999996,0.59,0.1442857142857143,0.1442857142857143,False,0.0783538818359375,0.17139911651611328
qwen3-4b,node_degree,0.75,rwse,100,0.5,13.0,0.63,0.21047619047619048,0.1442857142857143,False,0.007197380065917969,0.0341796875
qwen3-4b,node_degree,0.75,degree,100,0.5,6.999999999999995,0.57,1.0,0.1442857142857143,True,0.3712980344710104,0.5958039425920857
qwen3-4b,node_degree,0.75,all,100,0.5,-19.0,0.31,1.0,0.1442857142857143,True,0.00660882284228137,0.0341796875
qwen3-4b,node_degree,0.85,components,100,0.33,8.999999999999996,0.42,0.1442857142857143,0.1442857142857143,False,0.0783538818359375,0.17139911651611328
qwen3-4b,node_degree,0.85,clustering,100,0.33,18.0,0.51,0.1442857142857143,0.1442857142857143,False,0.0009122341871261597,0.007982049137353897
qwen3-4b,node_degree,0.85,rwse,100,0.33,9.999999999999998,0.43,0.21047619047619048,0.1442857142857143,False,0.07551869750022888,0.17139911651611328
qwen3-4b,node_degree,0.85,degree,100,0.33,26.999999999999996,0.6,1.0,0.1442857142857143,True,0.00046000500864878946,0.005366725100902543
qwen3-4b,node_degree,0.85,all,100,0.33,-8.000000000000002,0.25,1.0,0.1442857142857143,True,0.26818725105476915,0.4940291466798379
qwen3-4b-think,connected_nodes,0.1,components,93,0.989247311827957,0.0,0.989247311827957,0.0,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.1,clustering,89,1.0,0.0,1.0,0.0,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.1,rwse,93,0.989247311827957,1.0752688172043001,1.0,0.0014285714285714286,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.1,degree,91,0.989010989010989,1.098901098901095,1.0,0.0014285714285714286,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.1,all,90,0.9888888888888889,-1.1111111111111183,0.9777777777777777,0.008095238095238096,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.2,components,91,0.989010989010989,1.098901098901095,1.0,0.0,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.2,clustering,90,0.9888888888888889,0.0,0.9888888888888889,0.0,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.2,rwse,91,0.989010989010989,1.098901098901095,1.0,0.0014285714285714286,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.2,degree,92,0.9891304347826086,-1.0869565217391242,0.9782608695652174,0.0014285714285714286,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.2,all,91,0.989010989010989,-1.098901098901106,0.978021978021978,0.008095238095238096,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.35,components,96,1.0,0.0,1.0,0.0,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.35,clustering,96,1.0,0.0,1.0,0.0,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.35,rwse,97,1.0,-3.0927835051546393,0.9690721649484536,0.0014285714285714286,0.0,False,0.25,1.0
qwen3-4b-think,connected_nodes,0.35,degree,96,1.0,0.0,1.0,0.0014285714285714286,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.35,all,97,1.0,-1.0309278350515427,0.9896907216494846,0.008095238095238096,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.5,components,97,0.979381443298969,1.0309278350515538,0.9896907216494846,0.0,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.5,clustering,98,0.9795918367346939,0.0,0.9795918367346939,0.0,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.5,rwse,98,0.9795918367346939,1.0204081632653073,0.9897959183673469,0.0014285714285714286,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.5,degree,97,0.979381443298969,0.0,0.979381443298969,0.0014285714285714286,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.5,all,97,0.979381443298969,1.0309278350515538,0.9896907216494846,0.008095238095238096,0.0,False,1.0,1.0
qwen3-4b-think,edge_existence,0.1,components,98,1.0,0.0,1.0,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.1,clustering,97,1.0,0.0,1.0,0.7266666666666667,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.1,rwse,95,1.0,0.0,1.0,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.1,degree,98,1.0,0.0,1.0,0.7457142857142857,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.1,all,95,1.0,0.0,1.0,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.2,components,99,1.0,0.0,1.0,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.2,clustering,99,1.0,0.0,1.0,0.7266666666666667,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.2,rwse,98,1.0,0.0,1.0,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.2,degree,100,1.0,0.0,1.0,0.7457142857142857,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.2,all,99,1.0,0.0,1.0,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.35,components,100,1.0,0.0,1.0,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.35,clustering,100,1.0,0.0,1.0,0.7266666666666667,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.35,rwse,100,1.0,0.0,1.0,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.35,degree,100,1.0,0.0,1.0,0.7457142857142857,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.35,all,100,1.0,0.0,1.0,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.5,components,99,1.0,0.0,1.0,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.5,clustering,100,1.0,0.0,1.0,0.7266666666666667,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.5,rwse,100,1.0,0.0,1.0,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.5,degree,100,1.0,0.0,1.0,0.7457142857142857,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.5,all,100,1.0,0.0,1.0,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.65,components,100,1.0,0.0,1.0,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.65,clustering,100,1.0,0.0,1.0,0.7266666666666667,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.65,rwse,100,1.0,0.0,1.0,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.65,degree,100,1.0,0.0,1.0,0.7457142857142857,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.65,all,100,1.0,0.0,1.0,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.75,components,100,1.0,0.0,1.0,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.75,clustering,100,1.0,0.0,1.0,0.7266666666666667,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.75,rwse,100,1.0,0.0,1.0,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.75,degree,100,1.0,0.0,1.0,0.7457142857142857,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.75,all,100,1.0,0.0,1.0,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.85,components,100,0.98,2.0000000000000018,1.0,0.7352380952380952,0.7352380952380952,False,0.5,1.0
qwen3-4b-think,edge_existence,0.85,clustering,100,0.98,2.0000000000000018,1.0,0.7266666666666667,0.7352380952380952,False,0.5,1.0
qwen3-4b-think,edge_existence,0.85,rwse,100,0.98,1.0000000000000009,0.99,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.85,degree,100,0.98,2.0000000000000018,1.0,0.7457142857142857,0.7352380952380952,False,0.5,1.0
qwen3-4b-think,edge_existence,0.85,all,100,0.98,1.0000000000000009,0.99,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,node_degree,0.1,components,91,1.0,0.0,1.0,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.1,clustering,94,0.9893617021276596,1.0638297872340385,1.0,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.1,rwse,90,1.0,0.0,1.0,0.21047619047619048,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.1,degree,96,0.9895833333333334,1.041666666666663,1.0,1.0,0.1442857142857143,True,1.0,1.0
qwen3-4b-think,node_degree,0.1,all,92,1.0,0.0,1.0,1.0,0.1442857142857143,True,1.0,1.0
qwen3-4b-think,node_degree,0.2,components,94,1.0,0.0,1.0,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.2,clustering,95,1.0,-1.0526315789473717,0.9894736842105263,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.2,rwse,94,1.0,-2.127659574468088,0.9787234042553191,0.21047619047619048,0.1442857142857143,False,0.5,1.0
qwen3-4b-think,node_degree,0.2,degree,95,1.0,-1.0526315789473717,0.9894736842105263,1.0,0.1442857142857143,True,1.0,1.0
qwen3-4b-think,node_degree,0.2,all,95,1.0,-1.0526315789473717,0.9894736842105263,1.0,0.1442857142857143,True,1.0,1.0
qwen3-4b-think,node_degree,0.35,components,95,1.0,0.0,1.0,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.35,clustering,97,1.0,0.0,1.0,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.35,rwse,97,1.0,0.0,1.0,0.21047619047619048,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.35,degree,97,1.0,0.0,1.0,1.0,0.1442857142857143,True,1.0,1.0
qwen3-4b-think,node_degree,0.35,all,97,1.0,-2.0618556701030966,0.979381443298969,1.0,0.1442857142857143,True,0.5,1.0
qwen3-4b-think,node_degree,0.5,components,100,1.0,-1.0000000000000009,0.99,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.5,clustering,100,1.0,-1.0000000000000009,0.99,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.5,rwse,100,1.0,-6.000000000000005,0.94,0.21047619047619048,0.1442857142857143,False,0.03125,1.0
qwen3-4b-think,node_degree,0.5,degree,100,1.0,0.0,1.0,1.0,0.1442857142857143,True,1.0,1.0
qwen3-4b-think,node_degree,0.5,all,99,1.0,0.0,1.0,1.0,0.1442857142857143,True,1.0,1.0
qwen3-4b-think,node_degree,0.65,components,99,1.0,-1.0101010101010055,0.98989898989899,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.65,clustering,100,1.0,-2.0000000000000018,0.98,0.1442857142857143,0.1442857142857143,False,0.5,1.0
qwen3-4b-think,node_degree,0.65,rwse,98,1.0,-1.0204081632653073,0.9897959183673469,0.21047619047619048,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.65,degree,99,1.0,-3.0303030303030276,0.9696969696969697,1.0,0.1442857142857143,True,0.25,1.0
qwen3-4b-think,node_degree,0.65,all,99,1.0,-1.0101010101010055,0.98989898989899,1.0,0.1442857142857143,True,1.0,1.0
qwen3-4b-think,node_degree,0.75,components,98,0.9693877551020408,1.0204081632653073,0.9795918367346939,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.75,clustering,99,0.9696969696969697,0.0,0.9696969696969697,0.1442857142857143,0.1442857142857143,False,1.0,1.0
