arm,group,metric,condition,hypothesis_type,is_derived_condition,bound,bh_family,n_pairs,n_clusters,n_instances_missing,n_forced_wrong_non_terminating,n_looped_on_correct_answer,high_non_termination_rate,near_ceiling,headroom,task_delta_min,task_delta_max,within_graph_icc,delta,ci_low,ci_high,p_value,n_perm,seed,bh_significant,near_threshold,mde_delta,mde_realized_diff,mde_delta_negative,mde_realized_diff_negative,mde_power_target,bh_significant_global,task,n_mae_imputed,mae_delta
main_sweep,qwen3-1.7b,exact,filler,,False,excluded,main_sweep/qwen3-1.7b/task/node_count,400,400,,,,,,,,,,0.3975,0.3475,0.445,4.999750012499375e-05,,,True,,,,,,,True,node_count,,
main_sweep,qwen3-1.7b,exact,rwse,,False,excluded,main_sweep/qwen3-1.7b/task/node_count,400,400,,,,,,,,,,0.02,-0.045,0.0825,0.5867706614669267,,,False,,,,,,,False,node_count,,
main_sweep,qwen3-1.7b,exact,all,,True,excluded,main_sweep/qwen3-1.7b/task/node_count/derived,400,400,,,,,,,,,,0.47,0.42,0.5225,4.999750012499375e-05,,,True,,,,,,,,node_count,,
main_sweep,qwen3-1.7b,exact,clustering,,False,excluded,main_sweep/qwen3-1.7b/task/node_degree,400,400,,,,,,,,,,0.03,-0.0175,0.0775,0.2583370831458427,,,False,,,,,,,False,node_degree,,
main_sweep,qwen3-1.7b,exact,components,,False,excluded,main_sweep/qwen3-1.7b/task/node_degree,400,400,,,,,,,,,,0.0175,-0.0225,0.0575,0.45547722613869307,,,False,,,,,,,False,node_degree,,
main_sweep,qwen3-1.7b,exact,degree,,False,excluded,main_sweep/qwen3-1.7b/task/node_degree,400,400,,,,,,,,,,0.075,0.03,0.12,0.001399930003499825,,,True,,,,,,,True,node_degree,,
main_sweep,qwen3-1.7b,exact,filler,,False,excluded,main_sweep/qwen3-1.7b/task/node_degree,400,400,,,,,,,,,,-0.005,-0.045,0.035,0.9043047847607619,,,False,,,,,,,False,node_degree,,
main_sweep,qwen3-1.7b,exact,rwse,,False,excluded,main_sweep/qwen3-1.7b/task/node_degree,400,400,,,,,,,,,,0.04,-0.005,0.0875,0.11124443777811109,,,False,,,,,,,False,node_degree,,
main_sweep,qwen3-1.7b,exact,all,,True,excluded,main_sweep/qwen3-1.7b/task/node_degree/derived,400,400,,,,,,,,,,0.1025,0.0525,0.1525,0.00024998750062496874,,,True,,,,,,,,node_degree,,
main_sweep,qwen3-4b,exact,clustering,,False,excluded,main_sweep/qwen3-4b/task/connected_nodes,400,400,,,,,,,,,,0.01,-0.03,0.0475,0.6991650417479126,,,False,,,,,,,False,connected_nodes,,
main_sweep,qwen3-4b,exact,components,,False,excluded,main_sweep/qwen3-4b/task/connected_nodes,400,400,,,,,,,,,,0.0925,0.06,0.125,4.999750012499375e-05,,,True,,,,,,,True,connected_nodes,,
main_sweep,qwen3-4b,exact,degree,,False,excluded,main_sweep/qwen3-4b/task/connected_nodes,400,400,,,,,,,,,,-0.03,-0.0725,0.01,0.19389030548472577,,,False,,,,,,,False,connected_nodes,,
main_sweep,qwen3-4b,exact,filler,,False,excluded,main_sweep/qwen3-4b/task/connected_nodes,400,400,,,,,,,,,,-0.125,-0.17,-0.08,4.999750012499375e-05,,,True,,,,,,,True,connected_nodes,,
main_sweep,qwen3-4b,exact,rwse,,False,excluded,main_sweep/qwen3-4b/task/connected_nodes,400,400,,,,,,,,,,0.0,-0.04,0.04,1.0,,,False,,,,,,,False,connected_nodes,,
main_sweep,qwen3-4b,exact,all,,True,excluded,main_sweep/qwen3-4b/task/connected_nodes/derived,400,400,,,,,,,,,,-0.0275,-0.07,0.015,0.24348782560871957,,,False,,,,,,,,connected_nodes,,
main_sweep,qwen3-4b,exact,clustering,,False,excluded,main_sweep/qwen3-4b/task/cycle_check,400,400,,,,,,,,,,0.005,,,0.6829658517074146,,,False,,,,,,,False,cycle_check,,
main_sweep,qwen3-4b,exact,components,,False,excluded,main_sweep/qwen3-4b/task/cycle_check,400,400,,,,,,,,,,-0.02,-0.04,0.0,0.07684615769211539,,,False,,,,,,,False,cycle_check,,
main_sweep,qwen3-4b,exact,degree,,False,excluded,main_sweep/qwen3-4b/task/cycle_check,400,400,,,,,,,,,,-0.0225,-0.0425,-0.005,0.03659817009149543,,,False,,,,,,,False,cycle_check,,
main_sweep,qwen3-4b,exact,filler,,False,excluded,main_sweep/qwen3-4b/task/cycle_check,400,400,,,,,,,,,,-0.005,,,0.7244637768111595,,,False,,,,,,,False,cycle_check,,
main_sweep,qwen3-4b,exact,rwse,,False,excluded,main_sweep/qwen3-4b/task/cycle_check,400,400,,,,,,,,,,-0.0025,,,1.0,,,False,,,,,,,False,cycle_check,,
main_sweep,qwen3-4b,exact,all,,True,excluded,main_sweep/qwen3-4b/task/cycle_check/derived,400,400,,,,,,,,,,-0.0025,,,1.0,,,False,,,,,,,,cycle_check,,
main_sweep,qwen3-4b,exact,clustering,,False,excluded,main_sweep/qwen3-4b/task/edge_count,400,400,,,,,,,,,,-0.0125,-0.03,0.0025,0.22288885555722213,,,False,,,,,,,False,edge_count,,
main_sweep,qwen3-4b,exact,components,,False,excluded,main_sweep/qwen3-4b/task/edge_count,400,400,,,,,,,,,,-0.0125,,,0.17984100794960253,,,False,,,,,,,False,edge_count,,
main_sweep,qwen3-4b,exact,degree,,False,excluded,main_sweep/qwen3-4b/task/edge_count,400,400,,,,,,,,,,0.2725,0.2275,0.3175,4.999750012499375e-05,,,True,,,,,,,True,edge_count,,
main_sweep,qwen3-4b,exact,filler,,False,excluded,main_sweep/qwen3-4b/task/edge_count,400,400,,,,,,,,,,0.0125,-0.005,0.0325,0.3033348332583371,,,False,,,,,,,False,edge_count,,
main_sweep,qwen3-4b,exact,rwse,,False,excluded,main_sweep/qwen3-4b/task/edge_count,400,400,,,,,,,,,,-0.015,,,0.07024648767561623,,,False,,,,,,,False,edge_count,,
main_sweep,qwen3-4b,exact,all,,True,excluded,main_sweep/qwen3-4b/task/edge_count/derived,400,400,,,,,,,,,,0.0375,0.0125,0.0625,0.006499675016249188,,,True,,,,,,,,edge_count,,
main_sweep,qwen3-4b,exact,clustering,,False,excluded,main_sweep/qwen3-4b/task/edge_existence,400,400,,,,,,,,,,0.04,0.01,0.07,0.016599170041497927,,,True,,,,,,,True,edge_existence,,
main_sweep,qwen3-4b,exact,components,,False,excluded,main_sweep/qwen3-4b/task/edge_existence,400,400,,,,,,,,,,-0.0275,-0.06,0.0025,0.12474376281185941,,,False,,,,,,,False,edge_existence,,
main_sweep,qwen3-4b,exact,degree,,False,excluded,main_sweep/qwen3-4b/task/edge_existence,400,400,,,,,,,,,,-0.0475,-0.0825,-0.0125,0.009899505024748763,,,True,,,,,,,True,edge_existence,,
main_sweep,qwen3-4b,exact,filler,,False,excluded,main_sweep/qwen3-4b/task/edge_existence,400,400,,,,,,,,,,-0.07,-0.105,-0.035,0.0002999850007499625,,,True,,,,,,,True,edge_existence,,
main_sweep,qwen3-4b,exact,rwse,,False,excluded,main_sweep/qwen3-4b/task/edge_existence,400,400,,,,,,,,,,-0.1,-0.14,-0.0625,4.999750012499375e-05,,,True,,,,,,,True,edge_existence,,
main_sweep,qwen3-4b,exact,all,,True,excluded,main_sweep/qwen3-4b/task/edge_existence/derived,400,400,,,,,,,,,,-0.1,-0.14,-0.0625,4.999750012499375e-05,,,True,,,,,,,,edge_existence,,
main_sweep,qwen3-4b,exact,clustering,,False,excluded,main_sweep/qwen3-4b/task/node_count,400,400,,,,,,,,,,0.0875,0.0575,0.1175,4.999750012499375e-05,,,True,,,,,,,True,node_count,,
main_sweep,qwen3-4b,exact,components,,False,excluded,main_sweep/qwen3-4b/task/node_count,400,400,,,,,,,,,,0.09,0.0625,0.12,4.999750012499375e-05,,,True,,,,,,,True,node_count,,
